termCode,termExtendedName,termShortName,termScopeNote,version,lastUpdate,validFrom,validTo,status,deprecated,scientificNames,commonNames,allFacets,ISSCAAP,taxonomicCode,alpha3Code,GEMSCode,matrixCode,LangualCode,foodexOldCode,implicitFacets,detailLevel,termType,prodTreat,prodMeth,prodPack,EuringsCode,IFNCode,EUFeedReg,EPPOCode,VectorNetCode,ADDFOODCode,masterFlag,masterParentCode,masterOrder,masterReportable,masterHierarchyCode,reportFlag,reportParentCode,reportOrder,reportReportable,reportHierarchyCode,pestFlag,pestParentCode,pestOrder,pestReportable,pestHierarchyCode,biomoFlag,biomoParentCode,biomoOrder,biomoReportable,biomoHierarchyCode,feedFlag,feedParentCode,feedOrder,feedReportable,feedHierarchyCode,expoFlag,expoParentCode,expoOrder,expoReportable,expoHierarchyCode,vetdrugFlag,vetdrugParentCode,vetdrugOrder,vetdrugReportable,vetdrugHierarchyCode,botanicFlag,botanicParentCode,botanicOrder,botanicReportable,botanicHierarchyCode,partFlag,partParentCode,partOrder,partReportable,partHierarchyCode,sourceFlag,sourceParentCode,sourceOrder,sourceReportable,sourceHierarchyCode,racsourceFlag,racsourceParentCode,racsourceOrder,racsourceReportable,racsourceHierarchyCode,processFlag,processParentCode,processOrder,processReportable,processHierarchyCode,ingredFlag,ingredParentCode,ingredOrder,ingredReportable,ingredHierarchyCode,mediumFlag,mediumParentCode,mediumOrder,mediumReportable,mediumHierarchyCode,sweetFlag,sweetParentCode,sweetOrder,sweetReportable,sweetHierarchyCode,fortFlag,fortParentCode,fortOrder,fortReportable,fortHierarchyCode,qualFlag,qualParentCode,qualOrder,qualReportable,qualHierarchyCode,cookextFlag,cookextParentCode,cookextOrder,cookextReportable,cookextHierarchyCode,genFlag,genParentCode,genOrder,genReportable,genHierarchyCode,prodFlag,prodParentCode,prodOrder,prodReportable,prodHierarchyCode,packformatFlag,packformatParentCode,packformatOrder,packformatReportable,packformatHierarchyCode,packmatFlag,packmatParentCode,packmatOrder,packmatReportable,packmatHierarchyCode,stateFlag,stateParentCode,stateOrder,stateReportable,stateHierarchyCode,fatFlag,fatParentCode,fatOrder,fatReportable,fatHierarchyCode,alcoholFlag,alcoholParentCode,alcoholOrder,alcoholReportable,alcoholHierarchyCode,doughFlag,doughParentCode,doughOrder,doughReportable,doughHierarchyCode,partconFlag,partconParentCode,partconOrder,partconReportable,partconHierarchyCode,placeFlag,placeParentCode,placeOrder,placeReportable,placeHierarchyCode,targconFlag,targconParentCode,targconOrder,targconReportable,targconHierarchyCode,useFlag,useParentCode,useOrder,useReportable,useHierarchyCode,riskingredFlag,riskingredParentCode,riskingredOrder,riskingredReportable,riskingredHierarchyCode,fpurposeFlag,fpurposeParentCode,fpurposeOrder,fpurposeReportable,fpurposeHierarchyCode,replevFlag,replevParentCode,replevOrder,replevReportable,replevHierarchyCode,animageFlag,animageParentCode,animageOrder,animageReportable,animageHierarchyCode,genderFlag,genderParentCode,genderOrder,genderReportable,genderHierarchyCode,legisFlag,legisParentCode,legisOrder,legisReportable,legisHierarchyCode,feedAddExpoFlag,feedAddExpoParentCode,feedAddExpoOrder,feedAddExpoReportable,feedAddExpoHierarchyCode,PRIMoFlag,PRIMoParentCode,PRIMoOrder,PRIMoReportable,PRIMoHierarchyCode,hostsampledFlag,hostsampledParentCode,hostsampledOrder,hostsampledReportable,hostsampledHierarchyCode,facets_resolved,termExtendedName_full,nlp_matching_friendly
A011C,Dried potato products,,"The group includes dried potato products: non purified products from potato in dried form. Purified starch is in the starch category. The part consumed/analysed is by default the whole or a portion of it representing the observed heterogeneity. When relevant, information on the part consumed/analysed has to be reported with additional facet descriptors.£https://www.google.co.uk/search?tbm=isch&q=Dried potato",8.9,2017/07/20,2014/10/30,,APPROVED,0,,,A011C#F02.A0ELN$F27.A00ZT$F28.A07KG$F33.A0C4H,,,,,,,A.01.000468,F27.A00ZT$F28.A07KG$F33.A0C4H,C,d,T131A,,,,,,,,,1,A16RD,1,1,Z0001.0001.0002.0002.0006.0001.0001,1,A16RD,1,1,Z0001.0007.0002.0001.0001,,,,,,1.0,A16RD,1.0,1.0,Z0015.0002.0001.0001,,,,,,1.0,A16RD,1.0,1.0,Z0003.0003.0001.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,A16RD,1.0,1.0,Z0007.0002.0001.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""facet_cat"": ""F02"", ""facet_label"": ""part-nature"", ""code"": ""A0ELN"", ""name"": ""Dried vegetables (as part-nature)""}, {""facet_cat"": ""F27"", ""facet_label"": ""geographical-origin"", ""code"": ""A00ZT"", ""name"": ""Potatoes""}, {""facet_cat"": ""F28"", ""facet_label"": ""use"", ""code"": ""A07KG"", ""name"": ""Drying (dehydration)""}, {""facet_cat"": ""F33"", ""facet_label"": ""flavour"", ""code"": ""A0C4H"", ""name"": ""FA-04.2.6 Processed potato products""}]","Dried potato products, flavour: fa 04.2.6 processed potato products, geographical-origin: potatoes, part-nature: dried vegetables (as part nature), use: drying (dehydration)",dried potato products vegetables drying fa 04 2 6 processed
A011D,Potato flakes,,"The group includes any type of Potato flakes. The part consumed/analysed is by default unspecified. When relevant, information on the part consumed/analysed has to be reported with additional facet descriptors.£https://www.google.co.uk/search?tbm=isch&q=Potato flakes",8.9,2017/07/20,2014/10/30,,APPROVED,0,,,A011D#F02.A0ELN$F27.A00ZT$F28.A07LG$F28.A07KG$F33.A0C4H,,,,,,,A.01.000472,F27.A00ZT$F28.A07LG$F28.A07KG$F33.A0C4H,E,d,,,,,,,,,,1,A011C,3,1,Z0001.0001.0002.0002.0006.0001.0001.0003,1,A011C,3,1,Z0001.0007.0002.0001.0001.0003,,,,,,1.0,A011C,3.0,1.0,Z0015.0002.0001.0001.0003,,,,,,1.0,A011C,3.0,1.0,Z0003.0003.0001.0001.0003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,A011C,3.0,1.0,Z0007.0002.0001.0001.0003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""facet_cat"": ""F02"", ""facet_label"": ""part-nature"", ""code"": ""A0ELN"", ""name"": ""Dried vegetables (as part-nature)""}, {""facet_cat"": ""F27"", ""facet_label"": ""geographical-origin"", ""code"": ""A00ZT"", ""name"": ""Potatoes""}, {""facet_cat"": ""F28"", ""facet_label"": ""use"", ""code"": ""A07LG"", ""name"": ""Flaking""}, {""facet_cat"": ""F28"", ""facet_label"": ""use"", ""code"": ""A07KG"", ""name"": ""Drying (dehydration)""}, {""facet_cat"": ""F33"", ""facet_label"": ""flavour"", ""code"": ""A0C4H"", ""name"": ""FA-04.2.6 Processed potato products""}]","Potato flakes, flavour: fa 04.2.6 processed potato products, geographical-origin: potatoes, part-nature: dried vegetables (as part nature), use: flaking, drying (dehydration)",potato flakes dried vegetables flaking drying fa 04 2 6 processed products
A011E,Mashed potato powder,,"The group includes powdered products used to make mashed potato. The part consumed/analysed is by default the whole or a portion of it representing the observed heterogeneity.When relevant, information on the part consumed/analysed has to be reported with additional facet descriptors.£https://en.wikipedia.org/wiki/Instant_mashed_potatoes£https://www.google.co.uk/search?tbm=isch&q=Mashed potato powder",8.9,2017/07/20,2014/10/30,,APPROVED,0,,,A011E#F02.A0ELN$F03.A07Y3$F27.A00ZT$F28.A0C6N$F28.A07KG$F33.A0C4H,,,,,,,A.01.000473,F03.A07Y3$F27.A00ZT$F28.A0C6N$F28.A07KG$F33.A0C4H,E,d,,,,,,,,,,1,A011C,1,1,Z0001.0001.0002.0002.0006.0001.0001.0001,1,A011C,1,1,Z0001.0007.0002.0001.0001.0001,,,,,,1.0,A011C,1.0,1.0,Z0015.0002.0001.0001.0001,,,,,,1.0,A011C,1.0,1.0,Z0003.0003.0001.0001.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,A011C,1.0,1.0,Z0007.0002.0001.0001.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""facet_cat"": ""F02"", ""facet_label"": ""part-nature"", ""code"": ""A0ELN"", ""name"": ""Dried vegetables (as part-nature)""}, {""facet_cat"": ""F03"", ""facet_label"": ""process"", ""code"": ""A07Y3"", ""name"": ""Coarse powder""}, {""facet_cat"": ""F27"", ""facet_label"": ""geographical-origin"", ""code"": ""A00ZT"", ""name"": ""Potatoes""}, {""facet_cat"": ""F28"", ""facet_label"": ""use"", ""code"": ""A0C6N"", ""name"": ""Pulping / mashing""}, {""facet_cat"": ""F28"", ""facet_label"": ""use"", ""code"": ""A07KG"", ""name"": ""Drying (dehydration)""}, {""facet_cat"": ""F33"", ""facet_label"": ""flavour"", ""code"": ""A0C4H"", ""name"": ""FA-04.2.6 Processed potato products""}]","Mashed potato powder, flavour: fa 04.2.6 processed potato products, geographical-origin: potatoes, part-nature: dried vegetables (as part nature), process: coarse powder, use: pulping / mashing, drying (dehydration)",mashed potato powder dried vegetables coarse pulping mashing drying fa 04 2 6 processed products
A011F,Potato starch,,"The group includes any type of Potato starch, excluding modified starch, that is listed among additives, according to the EU regulation. The part consumed/analysed is by default the whole or a portion of it representing the observed heterogeneity.When relevant, information on the part consumed/analysed has to be reported with additional facet descriptors.£https://en.wikipedia.org/wiki/Potato_starch£https://www.google.co.uk/search?tbm=isch&q=Potato starch",8.9,2017/07/20,2014/10/30,,APPROVED,0,,,A011F#F02.A068D$F27.A00ZT$F28.A0C0B$F33.A0C47,,,,,,,A.01.000478,F27.A00ZT$F28.A0C0B$F33.A0C47,C,d,,,,,,,,,,1,A0ETM,6,1,Z0001.0001.0010.0004.0006,1,A0ETM,6,1,Z0001.0027.0004.0006,,,,,,1.0,A0ETM,6.0,1.0,Z0028.0004.0006,,,,,,1.0,A0ETM,6.0,1.0,Z0021.0002.0006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,A0ETM,6.0,1.0,Z0027.0004.0006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""facet_cat"": ""F02"", ""facet_label"": ""part-nature"", ""code"": ""A068D"", ""name"": ""Starch (as part-nature)""}, {""facet_cat"": ""F27"", ""facet_label"": ""geographical-origin"", ""code"": ""A00ZT"", ""name"": ""Potatoes""}, {""facet_cat"": ""F28"", ""facet_label"": ""use"", ""code"": ""A0C0B"", ""name"": ""Starch production""}, {""facet_cat"": ""F33"", ""facet_label"": ""flavour"", ""code"": ""A0C47"", ""name"": ""FA-06.2.2 Starches""}]","Potato starch, flavour: fa 06.2.2 starches, geographical-origin: potatoes, part-nature: starch (as part nature), use: starch production",potato starch production fa 06 2 2 starches
A011G,Potato flour,,"The group includes any type of Potato flour. The part consumed/analysed is by default the whole or a portion of it representing the observed heterogeneity. When relevant, information on the part consumed/analysed has to be reported with additional facet descriptors.£https://en.wikipedia.org/wiki/Flour£https://www.google.co.uk/search?tbm=isch&q=Potato flour",8.9,2017/07/20,2014/10/30,,APPROVED,0,,,A011G#F02.A0ELN$F03.A07Y2$F27.A00ZT$F28.A07LA$F28.A07KG$F33.A0C4H,,,,,,,A.01.000479,F03.A07Y2$F27.A00ZT$F28.A07LA$F28.A07KG$F33.A0C4H,E,d,,,,,,,,,,1,A011C,2,1,Z0001.0001.0002.0002.0006.0001.0001.0002,1,A011C,2,1,Z0001.0007.0002.0001.0001.0002,,,,,,1.0,A011C,2.0,1.0,Z0015.0002.0001.0001.0002,,,,,,1.0,A011C,2.0,1.0,Z0003.0003.0001.0001.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,A011C,2.0,1.0,Z0007.0002.0001.0001.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""facet_cat"": ""F02"", ""facet_label"": ""part-nature"", ""code"": ""A0ELN"", ""name"": ""Dried vegetables (as part-nature)""}, {""facet_cat"": ""F03"", ""facet_label"": ""process"", ""code"": ""A07Y2"", ""name"": ""Fine powder""}, {""facet_cat"": ""F27"", ""facet_label"": ""geographical-origin"", ""code"": ""A00ZT"", ""name"": ""Potatoes""}, {""facet_cat"": ""F28"", ""facet_label"": ""use"", ""code"": ""A07LA"", ""name"": ""Grinding / milling / crushing""}, {""facet_cat"": ""F28"", ""facet_label"": ""use"", ""code"": ""A07KG"", ""name"": ""Drying (dehydration)""}, {""facet_cat"": ""F33"", ""facet_label"": ""flavour"", ""code"": ""A0C4H"", ""name"": ""FA-04.2.6 Processed potato products""}]","Potato flour, flavour: fa 04.2.6 processed potato products, geographical-origin: potatoes, part-nature: dried vegetables (as part nature), process: fine powder, use: grinding / milling / crushing, drying (dehydration)",potato flour dried vegetables fine powder grinding milling crushing drying fa 04 2 6 processed products
A011J,Tapioca starch,,"The group includes any type of Tapioca starch, such as cassava starch or manioca starch, excluding modified starch, that is listed among additives, according to the EU regulation. The part consumed/analysed is by default the whole or a portion of it representing the observed heterogeneity. When relevant, information on the part consumed/analysed has to be reported with additional facet descriptors.£https://en.wikipedia.org/wiki/Tapioca£https://www.google.co.uk/search?tbm=isch&q=Tapioca starch",8.9,2017/07/20,2014/10/30,,APPROVED,0,,cassava starch$manioca starch,A011J#F02.A068D$F27.A00ZZ$F28.A0C0B$F33.A0C47,,,,,,,A.01.000483,F27.A00ZZ$F28.A0C0B$F33.A0C47,C,d,,,,,,,,,,1,A0ETM,7,1,Z0001.0001.0010.0004.0007,1,A0ETM,7,1,Z0001.0027.0004.0007,,,,,,1.0,A0ETM,7.0,1.0,Z0028.0004.0007,,,,,,1.0,A0ETM,7.0,1.0,Z0021.0002.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,A0ETM,7.0,1.0,Z0027.0004.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""facet_cat"": ""F02"", ""facet_label"": ""part-nature"", ""code"": ""A068D"", ""name"": ""Starch (as part-nature)""}, {""facet_cat"": ""F27"", ""facet_label"": ""geographical-origin"", ""code"": ""A00ZZ"", ""name"": ""Cassava roots""}, {""facet_cat"": ""F28"", ""facet_label"": ""use"", ""code"": ""A0C0B"", ""name"": ""Starch production""}, {""facet_cat"": ""F33"", ""facet_label"": ""flavour"", ""code"": ""A0C47"", ""name"": ""FA-06.2.2 Starches""}]","Tapioca starch, flavour: fa 06.2.2 starches, geographical-origin: cassava roots, part-nature: starch (as part nature), use: starch production",tapioca starch production fa 06 2 2 starches
A011L,Potato crisps or sticks,,"The group includes any type of Potato crisps (also known as chips in American English), made of thin slices of potatoes or potato-based doughs, included those in form of small sticks. The part consumed/analysed is by default the whole or a portion of it representing the observed heterogeneity. When relevant, information on the part consumed/analysed has to be reported with additional facet descriptors.£https://en.wikipedia.org/wiki/Potato_chip£https://www.google.co.uk/search?tbm=isch&q=Potato crisps or sticks",8.9,2017/07/20,2014/10/30,,APPROVED,0,,Chips (overseas),A011L#F02.A0EPT$F28.A07GV$F33.A0C1A,,,,,,,A.01.001879,F28.A07GV$F33.A0C1A,C,s,,,,,,,,,,1,A0EQX,1,1,Z0001.0001.0009.0014.0001.0001.0001,1,A0EQX,1,1,Z0001.0025.0004.0001.0001.0001,,,,,,1.0,A0EQX,1.0,1.0,Z0026.0004.0001.0001.0001,,,,,,1.0,A0EQX,1.0,1.0,Z0019.0003.0001.0001.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,A0EQX,1.0,1.0,Z0025.0004.0001.0001.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""facet_cat"": ""F02"", ""facet_label"": ""part-nature"", ""code"": ""A0EPT"", ""name"": ""Chips/crisps (as part-nature)""}, {""facet_cat"": ""F28"", ""facet_label"": ""use"", ""code"": ""A07GV"", ""name"": ""Deep frying""}, {""facet_cat"": ""F33"", ""facet_label"": ""flavour"", ""code"": ""A0C1A"", ""name"": ""FA-15.1 Potato-, cereal-, flour- or starch-based snacks""}]","Potato crisps or sticks, flavour: fa 15.1 potato , cereal , flour  or starch based snacks, part-nature: chips/crisps (as part nature), use: deep frying",potato crisps or sticks chips deep frying cereal flour starch based snacks
A011M,Roesti,,"The group includes any type of Roesti, i.e. a potato-based dish originating from Switzerland usually made with grated potato, and possibly other ingredients, and fried. More detailed information on the characterising ingredients can be added with additional facet descriptors. The part consumed/analysed is by default the whole or a portion of it representing the observed heterogeneity. When relevant, information on the part consumed/analysed has to be reported with additional facet descriptors.£https://en.wikipedia.org/wiki/Roesti£https://www.google.co.uk/search?tbm=isch&q=Roesti",8.9,2017/07/20,2014/10/30,,APPROVED,0,,,A011M#F02.A06GF$F04.A00ZT,,,,,,,A.01.001820,F04.A00ZT,E,s,,,,,,,,,,1,A03VD,8,1,Z0001.0001.0009.0008.0001.0003.0005.0008,1,A03VD,8,1,Z0001.0025.0001.0003.0006.0008,,,,,,1.0,A03VD,8.0,1.0,Z0026.0001.0003.0004.0008,,,,,,1.0,A03VD,8.0,1.0,Z0019.0001.0001.0004.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,A03VD,8.0,1.0,Z0025.0001.0003.0006.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""facet_cat"": ""F02"", ""facet_label"": ""part-nature"", ""code"": ""A06GF"", ""name"": ""Potato based dishes (as part-nature)""}, {""facet_cat"": ""F04"", ""facet_label"": ""packaging"", ""code"": ""A00ZT"", ""name"": ""Potatoes""}]","Roesti, packaging: potatoes, part-nature: potato based dishes (as part nature)",roesti potato based dishes
A011N,Fries (finger chips),,"The group includes any type of Fries, fried starchy root vegetables in form of sticks or fingers. The part consumed/analysed is by default the whole or a portion of it representing the observed heterogeneity. When relevant, information on the part consumed/analysed has to be reported with additional facet descriptors.£https://en.wikipedia.org/wiki/Fries_£https://www.google.co.uk/search?tbm=isch&q=Fries (finger chips)",8.9,2017/07/20,2014/10/30,,APPROVED,0,,Chips,A011N#F02.A0EPX$F28.A07GR,,,,,,,A.01.000471,F02.A0EPX$F28.A07GR,E,s,,,,,,,,,,1,A03VD,10,1,Z0001.0001.0009.0008.0001.0003.0005.0010,1,A03VD,10,1,Z0001.0025.0001.0003.0006.0010,,,,,,1.0,A03VD,10.0,1.0,Z0026.0001.0003.0004.0010,,,,,,1.0,A03VD,10.0,1.0,Z0019.0001.0001.0004.0010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,A03VD,10.0,1.0,Z0025.0001.0003.0006.0010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""facet_cat"": ""F02"", ""facet_label"": ""part-nature"", ""code"": ""A0EPX"", ""name"": ""Fries (finger chips) (as part-nature)""}, {""facet_cat"": ""F28"", ""facet_label"": ""use"", ""code"": ""A07GR"", ""name"": ""Frying""}]","Fries (finger chips), part-nature: fries (finger chips) (as part nature), use: frying",fries frying
A011P,Potato boiled,,"The group includes any type of Potato boiled. However the use of this term is discouraged because it is inconsistent with the logic of the system and 'boiled potatoes' should be coded by the users as A00ZT#F28.A07GL (i.e. Potatoes, PROCESS=Boiling). The part consumed/analysed is not specified. When relevant, information on the part consumed/analysed has to be reported with additional facet descriptors. In case of data collections related to legislations, the default part consumed/analysed is the one defined in the applicable legislation.£https://en.wikipedia.org/wiki/Potato£https://www.google.co.uk/search?tbm=isch&q=Potato boiled",8.9,2017/07/20,2014/10/30,,APPROVED,0,,,A011P#F01.A05KG$F02.A0F5F$F27.A00ZT$F28.A07GL$F33.A0C51,,,,,P0211000,,A.01.000474,F27.A00ZT$F28.A07GL$F33.A0C51,E,r,,,,,,,,,,1,A00ZT,1,1,Z0001.0001.0001.0011.0001.0001.0001.0001.0001,1,A00ZT,1,0,Z0001.0007.0001.0001.0001.0001,,,,,,1.0,A00ZT,1.0,0.0,Z0015.0001.0001.0001.0001,,,,,,1.0,A00ZT,1.0,0.0,Z0003.0001.0001.0001.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,A00ZT,1.0,0.0,Z0007.0001.0001.0001.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""facet_cat"": ""F01"", ""facet_label"": ""source"", ""code"": ""A05KG"", ""name"": ""Potatoes (as plant)""}, {""facet_cat"": ""F02"", ""facet_label"": ""part-nature"", ""code"": ""A0F5F"", ""name"": ""Roots and other underground parts used as staple food (as part-nature)""}, {""facet_cat"": ""F27"", ""facet_label"": ""geographical-origin"", ""code"": ""A00ZT"", ""name"": ""Potatoes""}, {""facet_cat"": ""F28"", ""facet_label"": ""use"", ""code"": ""A07GL"", ""name"": ""Boiling""}, {""facet_cat"": ""F33"", ""facet_label"": ""flavour"", ""code"": ""A0C51"", ""name"": ""FA-04.1 Unprocessed fruit and vegetables""}]","Potato boiled, flavour: fa 04.1 unprocessed fruit and vegetables, geographical-origin: potatoes, part-nature: roots and other underground parts used as staple food (as part nature), source: potatoes (as plant), use: boiling",potato boiled potatoes roots and other underground parts used as staple food boiling unprocessed fruit vegetables
A011Q,Pan-fried potato,,"The group includes any type of pan-fried potato. The part consumed/analysed is by default the whole or a portion of it representing the observed heterogeneity. When relevant, information on the part consumed/analysed has to be reported with additional facet descriptors.£https://www.google.co.uk/search?tbm=isch&q=Pan-fried potato",8.9,2017/07/20,2014/10/30,,APPROVED,0,,,A011Q#F02.A06GF$F04.A00ZT$F28.A07GS,,,,,,,A.01.000475,F04.A00ZT$F28.A07GS,E,s,,,,,,,,,,1,A03VD,9,1,Z0001.0001.0009.0008.0001.0003.0005.0009,1,A03VD,9,1,Z0001.0025.0001.0003.0006.0009,,,,,,1.0,A03VD,9.0,1.0,Z0026.0001.0003.0004.0009,,,,,,1.0,A03VD,9.0,1.0,Z0019.0001.0001.0004.0009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,A03VD,9.0,1.0,Z0025.0001.0003.0006.0009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""facet_cat"": ""F02"", ""facet_label"": ""part-nature"", ""code"": ""A06GF"", ""name"": ""Potato based dishes (as part-nature)""}, {""facet_cat"": ""F04"", ""facet_label"": ""packaging"", ""code"": ""A00ZT"", ""name"": ""Potatoes""}, {""facet_cat"": ""F28"", ""facet_label"": ""use"", ""code"": ""A07GS"", ""name"": ""Pan frying / shallow frying""}]","Pan-fried potato, packaging: potatoes, part-nature: potato based dishes (as part nature), use: pan frying / shallow frying",pan fried potato based dishes frying shallow frying
A011R,Potato baked,,"The group includes any type of Potato baked. However the use of this term is discouraged because it is inconsistent with the logic of the system and 'baked potatoes' should be coded by the users as A00ZT#F28.A07GX (i.e. Potatoes, PROCESS=Baking). The part consumed/analysed is not specified. When relevant, information on the part consumed/analysed has to be reported with additional facet descriptors. In case of data collections related to legislations, the default part consumed/analysed is the one defined in the applicable legislation.£https://en.wikipedia.org/wiki/Potato£https://www.google.co.uk/search?tbm=isch&q=Potato baked",8.9,2017/07/20,2014/10/30,,APPROVED,0,,,A011R#F01.A05KG$F02.A0F5F$F27.A00ZT$F28.A07GX$F33.A0C51,,,,,P0211000,,A.01.000476,F27.A00ZT$F28.A07GX$F33.A0C51,E,r,,,,,,,,,,1,A00ZT,2,1,Z0001.0001.0001.0011.0001.0001.0001.0001.0002,1,A00ZT,2,0,Z0001.0007.0001.0001.0001.0002,,,,,,1.0,A00ZT,2.0,0.0,Z0015.0001.0001.0001.0002,,,,,,1.0,A00ZT,2.0,0.0,Z0003.0001.0001.0001.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,A00ZT,2.0,0.0,Z0007.0001.0001.0001.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""facet_cat"": ""F01"", ""facet_label"": ""source"", ""code"": ""A05KG"", ""name"": ""Potatoes (as plant)""}, {""facet_cat"": ""F02"", ""facet_label"": ""part-nature"", ""code"": ""A0F5F"", ""name"": ""Roots and other underground parts used as staple food (as part-nature)""}, {""facet_cat"": ""F27"", ""facet_label"": ""geographical-origin"", ""code"": ""A00ZT"", ""name"": ""Potatoes""}, {""facet_cat"": ""F28"", ""facet_label"": ""use"", ""code"": ""A07GX"", ""name"": ""Baking""}, {""facet_cat"": ""F33"", ""facet_label"": ""flavour"", ""code"": ""A0C51"", ""name"": ""FA-04.1 Unprocessed fruit and vegetables""}]","Potato baked, flavour: fa 04.1 unprocessed fruit and vegetables, geographical-origin: potatoes, part-nature: roots and other underground parts used as staple food (as part nature), source: potatoes (as plant), use: baking",potato baked potatoes roots and other underground parts used as staple food baking unprocessed fruit vegetables
